order,Catalogue Number,Species,genus,Longitude,Latitude,Coordinate Uncertainty in Metres
1674,HO101267,Cryptandra exilis,Cryptandra,147.867701,-43.065281,1000
1675,HO326279,Cryptandra exilis,Cryptandra,147.869645,-43.092225,50
1676,HO23457,Cryptandra exilis,Cryptandra,,,
1677,MEL 0259793A,Cryptandra exilis,Cryptandra,147.8667,-43.2,10000
1678,HO317523,Cryptandra exilis,Cryptandra,147.866412,-43.204123,50
1679,HO101268,Cryptandra exilis,Cryptandra,147.867701,-43.065281,1000
1680,HO546248,Cryptandra exilis,Cryptandra,148.261167,-41.798972,50
1681,HO534792,Cryptandra exilis,Cryptandra,148.433333,-40.433333,1000
1682,HO522949,Cryptandra exilis,Cryptandra,148.288529,-42.314922,50
1683,HO522947,Cryptandra exilis,Cryptandra,148.287298,-42.314035,50
1684,HO49384,Cryptandra exilis,Cryptandra,147.867701,-43.065281,10000
1685,HO522948,Cryptandra exilis,Cryptandra,148.288529,-42.314922,50
1686,MEL 0237194A,Cryptandra exilis,Cryptandra,147.85,-43.15,10000
1687,MEL 2133380A,Cryptandra exserta,Cryptandra,121.6,-32.5,11000
1688,PERTH 6144411,Cryptandra exserta,Cryptandra,121.6,-32.5,10100
1689,PERTH 5259231,Cryptandra exserta,Cryptandra,120,-32.8,10100
1690,PERTH 8568782,Cryptandra exserta,Cryptandra,120,-32.8,10100
1691,MEL 2312002A,Cryptandra filiformis,Cryptandra,144.4158,-16.1864,1000
1692,BRI AQ0557079,Cryptandra filiformis,Cryptandra,144.416951,-16.184863,100
1693,BRI AQ0663042,Cryptandra filiformis,Cryptandra,143.8880831,-18.5409737,100
1694,BRI AQ0557078,Cryptandra filiformis,Cryptandra,144.2658399,-16.2937522,100
1695,CANB 596055.1,Cryptandra filiformis,Cryptandra,144.4166563,-16.1850046,50
1696,NSW 840782,Cryptandra filiformis,Cryptandra,144.4169,-16.185,100
1697,QRS 38585.1,Cryptandra filiformis,Cryptandra,143.8333,-18.5833,10000
1698,BRI AQ0109467,Cryptandra filiformis,Cryptandra,143.9178053,-18.5818071,25000
1699,BRI AQ0578458,Cryptandra filiformis,Cryptandra,143.8816667,-18.5436111,100
1700,BRI AQ0387515,Cryptandra filiformis,Cryptandra,143.9178053,-18.5818071,25000
1701,CANB 366695.1,Cryptandra filiformis,Cryptandra,143.9,-18.8667,1000
1702,BRI AQ0717807,Cryptandra filiformis,Cryptandra,143.8840498,-18.5431966,100
1703,QRS 129003.1,Cryptandra filiformis,Cryptandra,143.8719,-18.5422,
1704,NSW 921094,Cryptandra filiformis,Cryptandra,143.8719,-18.5422,
1705,QRS 129004.2,Cryptandra filiformis,Cryptandra,143.8719,-18.5422,
1706,CNS 137115.1,Cryptandra filiformis,Cryptandra,143.8853,-18.5422,50
1707,BRI AQ0817467,Cryptandra filiformis,Cryptandra,143.8852778,-18.5422222,100
1708,BRI AQ0848862,Cryptandra filiformis,Cryptandra,143.8719444,-18.5422222,100
1709,NSW 824502,Cryptandra filiformis,Cryptandra,143.885333,-18.54225,
1710,BRI AQ0608203,Cryptandra filiformis,Cryptandra,143.8869444,-18.5425,100
1711,NSW 386645,Cryptandra Floriferous,Cryptandra,148.95,-32.55,25000
1712,NSW 746603,Cryptandra Floriferous,Cryptandra,148.8,-31.57,
1713,NSW 895561,Cryptandra Floriferous,Cryptandra,148.0408,-34.4992,
1714,AD 966100020,Cryptandra Floriferous,Cryptandra,139.1549615,-32.97871159,10000
1715,MEL 2365595A,Cryptandra Floriferous,Cryptandra,148.0408333,-34.4991667,50
1716,PERTH 1495402,Cryptandra Floriferous,Cryptandra,,,
1717,NSW 386643,Cryptandra Floriferous,Cryptandra,147.8,-33.12,25000
1718,NSW 386635,Cryptandra Floriferous,Cryptandra,148.47,-33.8,25000
1719,NSW 669893,Cryptandra Floriferous,Cryptandra,151.575,-29.275,1600
1720,AD 96932220,Cryptandra Floriferous,Cryptandra,138.7599933,-35.44706071,10000
1721,NSW 386638,Cryptandra Floriferous,Cryptandra,148.47,-33.8,25000
1722,AD 98130011,Cryptandra Floriferous,Cryptandra,137.3677534,-32.68205649,1000
1723,AD 193660,Cryptandra Floriferous,Cryptandra,137.5913661,-33.03761263,10000
1724,NSW 386652,Cryptandra Floriferous,Cryptandra,146.32,-32.07,25000
1725,AD 96322036,Cryptandra Floriferous,Cryptandra,136.9258218,-33.54928748,10000
1726,NSW 746492,Cryptandra Floriferous,Cryptandra,,,
1727,AD 95809040,Cryptandra Floriferous,Cryptandra,150.5675761,-29.53196092,10000
1728,NSW 386646,Cryptandra Floriferous,Cryptandra,146.87,-34,25000
1729,NSW 386907,Cryptandra Floriferous,Cryptandra,150.57,-29.52,25000
1730,AD 96948142,Cryptandra Floriferous,Cryptandra,135.0711012,-32.15707093,10000
1731,NSW 121564,Cryptandra Floriferous,Cryptandra,148.5,-33.17,25000
1732,NSW 121572,Cryptandra Floriferous,Cryptandra,151.05,-29.95,25000
1733,AD 97512419,Cryptandra Floriferous,Cryptandra,137.6697132,-34.36845225,10000
1734,AD 98329087,Cryptandra Floriferous,Cryptandra,137.2299847,-33.42928447,10000
1735,CBG 9806205.1,Cryptandra Floriferous,Cryptandra,150.9686,-29.1511,50
1736,NSW 746610,Cryptandra Floriferous,Cryptandra,149,-31.32,10000
1737,AD 966041794,Cryptandra Floriferous,Cryptandra,136.4916487,-32.52095123,10000
1738,NSW 386905,Cryptandra Floriferous,Cryptandra,150.57,-29.52,25000
1739,NSW 779608,Cryptandra Floriferous,Cryptandra,139.47,-35.25,
1740,NSW 17314,Cryptandra Floriferous,Cryptandra,148.97,-31.37,10000
1741,NSW 653888,Cryptandra Floriferous,Cryptandra,151.67,-30.22,5000
1742,NSW 393458,Cryptandra Floriferous,Cryptandra,150.05,-30.07,10000
1743,CANB 890883.1,Cryptandra Floriferous,Cryptandra,149.0975,-35.2681,50
1744,CANB 890884.1,Cryptandra Floriferous,Cryptandra,149.0942,-35.2697,50
1745,AD 97428080,Cryptandra Floriferous,Cryptandra,136.1824926,-33.28345775,1000
1746,NSW 746604,Cryptandra Floriferous,Cryptandra,,,
1747,HO109685,Cryptandra Floriferous,Cryptandra,135.31772,-32.531991,1000
1748,AD 97911198,Cryptandra Floriferous,Cryptandra,137.5741443,-33.03622375,1000
1749,AD 96451214,Cryptandra Floriferous,Cryptandra,136.297778,-34.03901722,10000
1750,AD 96405095,Cryptandra Floriferous,Cryptandra,139.4577605,-35.13566431,10000
1751,NSW 653898,Cryptandra Floriferous,Cryptandra,148.92,-34.85,10000
1752,NSW 746607,Cryptandra Floriferous,Cryptandra,,,
1753,NSW 393143,Cryptandra Floriferous,Cryptandra,139.77,-34.03,
1754,AD 99132376,Cryptandra Floriferous,Cryptandra,137.6008215,-34.07622914,10000
1755,NSW 386912,Cryptandra Floriferous,Cryptandra,150.57,-29.52,25000
1756,AD 98520200,Cryptandra Floriferous,Cryptandra,137.5844211,-33.03205665,10000
1757,NSW 654911,Cryptandra Floriferous,Cryptandra,149.85,-31.45,2000
1758,AD 96150559,Cryptandra Floriferous,Cryptandra,139.5249861,-35.4984438,10000
1759,AD 98920128,Cryptandra Floriferous,Cryptandra,139.4844197,-34.5820501,1000
1760,AD 96834283,Cryptandra Floriferous,Cryptandra,136.1063723,-32.3478982,10000
1761,AD 98246101,Cryptandra Floriferous,Cryptandra,137.7966633,-34.91012137,10000
1762,AD 97348113,Cryptandra Floriferous,Cryptandra,137.7966633,-34.91012137,10000
1763,AD 98246100,Cryptandra Floriferous,Cryptandra,137.6011074,-34.76540009,10000
1764,NSW 840672,Cryptandra Floriferous,Cryptandra,151.0253,-27.9417,50
1765,AD 96045016Z,Cryptandra Floriferous,Cryptandra,136.3783232,-33.22290089,10000
1766,AD 98834118,Cryptandra Floriferous,Cryptandra,137.9983179,-34.09261512,10000
1767,AD 98232155,Cryptandra Floriferous,Cryptandra,137.5952756,-34.85817768,10000
1768,AD 98232151,Cryptandra Floriferous,Cryptandra,137.5952756,-34.85817768,10000
1769,AD 129593,Cryptandra Floriferous,Cryptandra,138.4510858,-33.58205289,10000
1770,NSW 386913,Cryptandra Floriferous,Cryptandra,149.52,-30.72,25000
1771,NSW 746605,Cryptandra Floriferous,Cryptandra,148.4,-33.68,10000
1772,PERTH 1495380,Cryptandra Floriferous,Cryptandra,,,
1773,AD 97849505,Cryptandra Floriferous,Cryptandra,137.8344341,-34.41539621,1000
1774,AD 123554,Cryptandra Floriferous,Cryptandra,135.380556,-32.593333,150
1775,AD 98735172,Cryptandra Floriferous,Cryptandra,135.31777,-32.53207115,1000
1776,AD 99233217,Cryptandra Floriferous,Cryptandra,139.483333,-34.716667,1000
1777,AD 96633214,Cryptandra Floriferous,Cryptandra,137.6288756,-33.93317213,10000
1778,NSW 386654,Cryptandra Floriferous,Cryptandra,,,
1779,AD 96937259,Cryptandra Floriferous,Cryptandra,135.5552745,-33.13373974,10000
1780,AD 966041824,Cryptandra Floriferous,Cryptandra,139.1266527,-35.1234449,10000
1781,AD 98333357,Cryptandra Floriferous,Cryptandra,139.4677553,-34.69871786,1000
1782,NSW 746602,Cryptandra Floriferous,Cryptandra,,,
1783,AD 98716131,Cryptandra Floriferous,Cryptandra,136.369722,-32.615556,150
1784,NSW 807432,Cryptandra Floriferous,Cryptandra,,,
1785,NSW 740137,Cryptandra Floriferous,Cryptandra,,,
1786,AD 98207323,Cryptandra Floriferous,Cryptandra,135.8844351,-32.89873588,1000
1787,AD 95929032,Cryptandra Floriferous,Cryptandra,136.1155451,-32.99984567,10000
1788,AD 96807538,Cryptandra Floriferous,Cryptandra,140.7949671,-35.01704208,10000
1789,MEL 2103085B,Cryptandra Floriferous,Cryptandra,148.95,-32.55,10000
1790,NSW 386656,Cryptandra Floriferous,Cryptandra,146.22,-34.12,2000
1791,AD 97548183,Cryptandra Floriferous,Cryptandra,140.3344148,-34.91537917,10000
1792,AD 184577,Cryptandra Floriferous,Cryptandra,137.791389,-34.6,15
1793,AD 97512417,Cryptandra Floriferous,Cryptandra,134.3566642,-32.2629109,10000
1794,AD 145653,Cryptandra Floriferous,Cryptandra,135.459167,-33.312222,15
1795,AD 98803120,Cryptandra Floriferous,Cryptandra,133.4080549,-31.80347039,150
1796,AD 98010115,Cryptandra Floriferous,Cryptandra,141.234411,-35.41537466,1000
1797,AD 98201127,Cryptandra Floriferous,Cryptandra,135.7677708,-32.96540415,10000
1798,AD 97223182,Cryptandra Floriferous,Cryptandra,151.8675518,-28.56528782,1000
1799,AD 98716135,Cryptandra Floriferous,Cryptandra,135.240556,-32.126667,150
1800,AD 98050300,Cryptandra Floriferous,Cryptandra,136.8011013,-33.58206563,1000
1801,AD 98207313,Cryptandra Floriferous,Cryptandra,135.9011024,-32.94873603,10000
1802,AD 226375,Cryptandra Floriferous,Cryptandra,138.1238611,-33.03844161,10000
1803,NSW 653892,Cryptandra Floriferous,Cryptandra,,,
1804,AD 98716133,Cryptandra Floriferous,Cryptandra,136.216096,-32.60234274,150
1805,AD 99302504,Cryptandra Floriferous,Cryptandra,140.85,-34.966667,1000
1806,NSW 386644,Cryptandra Floriferous,Cryptandra,149.85,-32.67,25000
1807,AD 96918089,Cryptandra Floriferous,Cryptandra,137.604156,-34.12400739,10000
1808,AD 98204379,Cryptandra Floriferous,Cryptandra,135.8011015,-32.78206887,10000
1809,HO60858,Cryptandra Floriferous,Cryptandra,135.917719,-32.948656,1000
1810,NSW 811457,Cryptandra Floriferous,Cryptandra,143.62,-36.42,10000
1811,AD 99519124,Cryptandra Floriferous,Cryptandra,140.117742,-34.1153768,1000
1812,AD 98207346,Cryptandra Floriferous,Cryptandra,136.0344361,-33.11540294,10000
1813,AD 96108129,Cryptandra Floriferous,Cryptandra,140.3924719,-35.0642685,10000
1814,AD 96721163,Cryptandra Floriferous,Cryptandra,139.5177644,-35.51538896,10000
1815,AD 97548194,Cryptandra Floriferous,Cryptandra,140.5510791,-34.8820433,1000
1816,AD 966020384,Cryptandra Floriferous,Cryptandra,138.2916406,-33.33094182,10000
1817,AD 97548187,Cryptandra Floriferous,Cryptandra,140.5510791,-34.8820433,1000
1818,AD 98716134,Cryptandra Floriferous,Cryptandra,135.618056,-32.588056,150
1819,AD 98023206,Cryptandra Floriferous,Cryptandra,141.234411,-35.41537466,1000
1820,AD 98716132,Cryptandra Floriferous,Cryptandra,136.2866485,-32.33095177,150
1821,AD 96807487,Cryptandra Floriferous,Cryptandra,140.5549695,-35.00732192,10000
1822,AD 99748166,Cryptandra Floriferous,Cryptandra,139.7344134,-34.24871342,1000
1823,AD 95824050,Cryptandra Floriferous,Cryptandra,137.7502743,-34.87178851,10000
1824,NSW 386641,Cryptandra Floriferous,Cryptandra,148.95,-32.55,25000
1825,AD 98206397,Cryptandra Floriferous,Cryptandra,135.9177693,-32.9487359,1000
1826,AD 96108130,Cryptandra Floriferous,Cryptandra,140.7949671,-35.01704208,10000
1827,AD 97512450,Cryptandra Floriferous,Cryptandra,136.7108221,-33.39456528,10000
1828,AD 98204342,Cryptandra Floriferous,Cryptandra,135.5844364,-32.78207052,10000
1829,AD 98663451,Cryptandra Floriferous,Cryptandra,135.8166546,-32.52067831,10000
1830,AD 96807488,Cryptandra Floriferous,Cryptandra,140.4019145,-34.95065583,10000
1831,AD 98201126,Cryptandra Floriferous,Cryptandra,136.0011034,-33.1154032,1000
1832,AD 98207199,Cryptandra Floriferous,Cryptandra,136.0677698,-33.11540269,1000
1833,AD 96150558,Cryptandra Floriferous,Cryptandra,139.5163754,-35.51038894,10000
1834,NSW 812230,Cryptandra Floriferous,Cryptandra,149.225,-35.3917,50
1835,AD 98546042,Cryptandra Floriferous,Cryptandra,140.4844239,-35.81538282,10000
1836,AD 98202481,Cryptandra Floriferous,Cryptandra,136.0844366,-33.19873603,1000
1837,AD 98425580,Cryptandra Floriferous,Cryptandra,140.7844165,-35.46537851,1000
1838,AD 966041798,Cryptandra Floriferous,Cryptandra,136.1824926,-33.28345775,10000
1839,AD 97556021,Cryptandra Floriferous,Cryptandra,135.3344361,-32.54873812,10000
1840,AD 97736218,Cryptandra Floriferous,Cryptandra,139.751095,-35.51538707,10000
1841,AD 96212184,Cryptandra Floriferous,Cryptandra,136.5919314,-33.13956479,10000
1842,AD 97507045,Cryptandra Floriferous,Cryptandra,136.2677715,-33.43206893,1000
1843,AD 97713080,Cryptandra Floriferous,Cryptandra,138.7419273,-34.58594498,10000
1844,AD 97813138,Cryptandra Floriferous,Cryptandra,139.467756,-34.76538521,1000
1845,AD 97607288,Cryptandra Floriferous,Cryptandra,135.1086012,-32.18901582,10000
1846,AD 97607310,Cryptandra Floriferous,Cryptandra,135.0861012,-32.16984889,10000
1847,MEL 2374549A,Cryptandra Floriferous,Cryptandra,135.866111,-32.911389,50
1848,AD 97247157,Cryptandra Floriferous,Cryptandra,135.3544351,-32.47040453,1000
1849,AD 97942253,Cryptandra Floriferous,Cryptandra,138.3510833,-33.26538603,10000
1850,AD 99651286,Cryptandra Floriferous,Cryptandra,138.114722,-33.954722,150
1851,MEL 2390222A,Cryptandra Floriferous,Cryptandra,142.2394444,-34.7480556,50
1852,AD 97141251,Cryptandra Floriferous,Cryptandra,139.6058098,-34.78371722,10000
1853,AD 98046241,Cryptandra Floriferous,Cryptandra,136.9010986,-33.41539793,10000
1854,NSW 386639,Cryptandra Floriferous,Cryptandra,148.55,-32.7,25000
1855,AD 96101100,Cryptandra Floriferous,Cryptandra,133.4580549,-31.83735921,10000
1856,AD 96150518,Cryptandra Floriferous,Cryptandra,139.5605408,-35.49844352,1000
1857,AD 96801085,Cryptandra Floriferous,Cryptandra,137.5249972,-34.77123374,10000
1858,AD 966100050,Cryptandra Floriferous,Cryptandra,139.1344297,-35.13205588,10000
1859,AD 97329176,Cryptandra Floriferous,Cryptandra,149.5009338,-30.89863523,10000
1860,AD 98545136,Cryptandra Floriferous,Cryptandra,140.4844239,-35.81538282,10000
1861,HO36858,Cryptandra Floriferous,Cryptandra,141.567676,-34.731954,1000
1862,AD 96212176,Cryptandra Floriferous,Cryptandra,136.4194329,-33.13956612,10000
1863,AD 98545127,Cryptandra Floriferous,Cryptandra,140.4844239,-35.81538282,10000
1864,AD 96150776,Cryptandra Floriferous,Cryptandra,139.5038754,-35.50011098,1000
1865,NSW 132019,Cryptandra Floriferous,Cryptandra,150.62,-29.52,10000
1866,AD 96230088,Cryptandra Floriferous,Cryptandra,139.2735938,-35.00399906,10000
1867,AD 98663454,Cryptandra Floriferous,Cryptandra,136.2616604,-33.4190139,10000
1868,NSW 17378,Cryptandra Floriferous,Cryptandra,149,-32,25000
1869,AD 97610138A,Cryptandra Floriferous,Cryptandra,137.151089,-32.73205837,10000
1870,AD 966100629,Cryptandra Floriferous,Cryptandra,140.5549695,-35.00732192,10000
1871,AD 191182,Cryptandra Floriferous,Cryptandra,134.291111,-32.112778,15
1872,AD 96419159,Cryptandra Floriferous,Cryptandra,139.5502551,-34.7531615,10000
1873,AD 98201293,Cryptandra Floriferous,Cryptandra,137.1166512,-33.28206154,1000
1874,AD 96601133,Cryptandra Floriferous,Cryptandra,140.7949671,-35.01704208,10000
1875,AD 99650197,Cryptandra Floriferous,Cryptandra,137.501389,-34.395556,15
1876,AD 97310182,Cryptandra Floriferous,Cryptandra,134.8813791,-31.99651646,10000
1877,AD 98663409,Cryptandra Floriferous,Cryptandra,133.4252775,-31.77735911,10000
1878,AD 99139210,Cryptandra Floriferous,Cryptandra,135.35,-32.516667,1000
1879,AD 97529247,Cryptandra Floriferous,Cryptandra,,,
1880,AD 98342074,Cryptandra Floriferous,Cryptandra,136.4344356,-33.39873445,10000
1881,AD 99702089,Cryptandra Floriferous,Cryptandra,137.961667,-33.946389,15
1882,AD 99705229,Cryptandra Floriferous,Cryptandra,137.494722,-34.709167,15
1883,NSW 421971,Cryptandra Floriferous,Cryptandra,148.4838889,-33.8077778,50
1884,HO93159,Cryptandra Floriferous,Cryptandra,139.501038,-35.115306,1000
1885,AD 97919252,Cryptandra Floriferous,Cryptandra,,,
1886,AD 98610014,Cryptandra Floriferous,Cryptandra,135.9330553,-33.77568454,10000
1887,AD 99518032,Cryptandra Floriferous,Cryptandra,140.1,-34.133333,1000
1888,NSW 386637,Cryptandra Floriferous,Cryptandra,148.92,-32.55,25000
1889,NSW 746611,Cryptandra Floriferous,Cryptandra,,,
1890,AD 99651464,Cryptandra Floriferous,Cryptandra,137.608333,-34.125833,15
1891,NSW 746491,Cryptandra Floriferous,Cryptandra,148.97,-32,10000
1892,AD 98125117,Cryptandra Floriferous,Cryptandra,136.6677593,-32.63206149,10000
1893,AD 98103029,Cryptandra Floriferous,Cryptandra,139.5094219,-34.79038502,10000
1894,AD 96048087,Cryptandra Floriferous,Cryptandra,136.2616604,-33.4190139,10000
1895,NSW 386906,Cryptandra Floriferous,Cryptandra,149.52,-30.72,25000
1896,AD 966020126,Cryptandra Floriferous,Cryptandra,135.7080567,-33.72374201,10000
1897,AD 96049051,Cryptandra Floriferous,Cryptandra,136.0419328,-32.82040124,10000
1898,AD 966100088,Cryptandra Floriferous,Cryptandra,139.1266527,-35.1234449,10000
1899,AD 97836038,Cryptandra Floriferous,Cryptandra,135.1538828,-32.56762859,10000
1900,AD 98132377,Cryptandra Floriferous,Cryptandra,140.3544288,-36.09816247,10000
1901,NSW 386631,Cryptandra Floriferous,Cryptandra,151.92,-28.67,10000
1902,AD 97930462,Cryptandra Floriferous,Cryptandra,142.117737,-35.56564544,10000
1903,AD 98710362,Cryptandra Floriferous,Cryptandra,137.0010986,-33.49873061,1000
1904,NSW 379630,Cryptandra Floriferous,Cryptandra,151.12,-29.82,1000
1905,AD 96827250,Cryptandra Floriferous,Cryptandra,135.9169456,-33.87735227,10000
1906,AD 97731035,Cryptandra Floriferous,Cryptandra,138.7083211,-34.97372541,10000
1907,NSW 779491,Cryptandra Floriferous,Cryptandra,148.9,-31.2,2000
1908,NSW 386909,Cryptandra Floriferous,Cryptandra,150.57,-29.52,25000
1909,AD 97141252,Cryptandra Floriferous,Cryptandra,139.6058098,-34.78371722,10000
1910,NSW 993749,Cryptandra Floriferous,Cryptandra,149.745815,-33.4285789,
1911,NSW 746493,Cryptandra Floriferous,Cryptandra,,,
1912,MEL 2477191A,Cryptandra Floriferous,Cryptandra,133.4563889,-31.82666667,50
1913,AD 96108107,Cryptandra Floriferous,Cryptandra,136.0238844,-33.4095707,10000
1914,CANB 806079.1,Cryptandra Floriferous,Cryptandra,149.1058,-35.3867,50
1915,NSW 386908,Cryptandra Floriferous,Cryptandra,149,-31.25,5
1916,NSW 740136,Cryptandra Floriferous,Cryptandra,,,
1917,NSW 386653,Cryptandra Floriferous,Cryptandra,,,
1918,NSW 386642,Cryptandra Floriferous,Cryptandra,148.2,-32.72,25000
1919,NSW 386634,Cryptandra Floriferous,Cryptandra,148.67,-33.82,10000
1920,AD 96925117,Cryptandra Floriferous,Cryptandra,138.0705376,-33.95289179,10000
1921,AD 96228107Z,Cryptandra Floriferous,Cryptandra,140.2863647,-35.29093654,10000
1922,AD 173690,Cryptandra Floriferous,Cryptandra,136.567766,-33.17373216,1000
1923,AD 97607280,Cryptandra Floriferous,Cryptandra,135.0711009,-32.13012678,10000
1924,NSW 386628,Cryptandra Floriferous,Cryptandra,151.92,-28.67,10000
1925,AD 96938298,Cryptandra Floriferous,Cryptandra,135.3344361,-32.54873812,10000
1926,AD 185586,Cryptandra Floriferous,Cryptandra,135.866111,-32.911389,15
1927,AD 96230127,Cryptandra Floriferous,Cryptandra,139.3044227,-34.68233006,10000
1928,NSW 120296,Cryptandra Floriferous,Cryptandra,149.17,-30.7,25000
1929,AD 99210079,Cryptandra Floriferous,Cryptandra,137.1510836,-32.21538976,1000
1930,AD 98513267,Cryptandra Floriferous,Cryptandra,140.5510797,-34.93204356,10000
1931,AD 98537018,Cryptandra Floriferous,Cryptandra,139.301094,-35.04872108,10000
1932,AD 98004094,Cryptandra Floriferous,Cryptandra,136.7177594,-32.68206138,10000
1933,AD 99526177,Cryptandra Floriferous,Cryptandra,135.0177752,-32.78207486,1000
1934,AD 98615145,Cryptandra Floriferous,Cryptandra,139.301094,-35.04872108,10000
1935,NSW 386914,Cryptandra Floriferous,Cryptandra,151.12,-29.77,25000
1936,AD 96445475,Cryptandra Floriferous,Cryptandra,137.2297062,-33.38067221,10000
1937,AD 133391,Cryptandra Floriferous,Cryptandra,136.6010917,-32.51539538,10000
1938,AD 97247019,Cryptandra Floriferous,Cryptandra,135.0711012,-32.15707093,10000
1939,NSW 394300,Cryptandra Floriferous,Cryptandra,151.38,-29.58,10000
1940,NSW 386904,Cryptandra Floriferous,Cryptandra,149.52,-30.72,25000
1941,AD 98509170,Cryptandra Floriferous,Cryptandra,139.5266476,-35.0337192,10000
1942,AD 966031719B,Cryptandra Floriferous,Cryptandra,136.2616604,-33.4190139,10000
1943,NSW 386919,Cryptandra Floriferous,Cryptandra,150.05,-30.7,5
1944,NSW 386655,Cryptandra Floriferous,Cryptandra,146.07,-32.12,25000
1945,AD 99052047,Cryptandra Floriferous,Cryptandra,137.2177517,-32.3820561,1000
1946,AD 98004078,Cryptandra Floriferous,Cryptandra,136.7177594,-32.68206138,1000
1947,NSW 386648,Cryptandra Floriferous,Cryptandra,146.27,-33.85,10000
1948,AD 966041774,Cryptandra Floriferous,Cryptandra,137.5741443,-33.03622375,10000
1949,AD 99901118,Cryptandra Floriferous,Cryptandra,135.5016661,-33.33318532,150
1950,NSW 807400,Cryptandra Floriferous,Cryptandra,134.87,-31.98,10000
